Variables ->,DIFFREALGDP_obs,DIFFREALEC_obs,DIFFREALEIK_obs,DIFFREALECD_obs,DIFFREALECH_obs,DIFFREALW_obs,INFCNA_obs,INFCOR_obs,INFK_obs,R_obs,RT2_obs,unemp_obs,AH_obs
1997Q3,0.9659976615744441,0.8740569609042005,4.011304291475728,3.8131116545672668,0.6496655565553168,0.45959702603186825,0.24229651532406127,0.2210274854654215,-0.5143141579292643,1.2375951257868276,1.2425968339765874,-293.06178137078757,2.993049788145541
1997Q4,0.5788317045861788,0.592304241353227,0.35088189470905906,1.9683697440392334,0.7518638556877933,1.3766925632933047,0.29882735419320383,0.3117221883812859,-0.383532565095627,1.2495349225389356,1.2198311013205092,-296.97665002328597,3.179225959598053
1998Q1,0.7311103617525149,0.6436496563062747,2.9146821508359495,0.24976608758513819,1.7706011450891777,1.4499210707224732,-0.002145733536616623,0.297555581341759,-0.5466024526803255,1.2713307719097613,1.1682979174524617,-297.4402271221892,3.5216486329071373
1998Q2,0.657884167064566,0.868962335805072,3.051684864113612,4.3740954144523965,3.1444913035210433,0.9152015788835908,0.17579865495880298,0.3163262971190897,-0.5409788728629765,1.2849099444372445,1.2145951246843545,-302.38355903115416,3.7830515407363485
1998Q3,0.9919553236232479,0.6824627954120517,1.3059919598180996,2.2444198388925085,2.640451762314459,1.068326278711092,0.3088536154484894,0.37174996342127314,-0.5443002570203732,1.3116539659541646,1.1293551583164378,-299.20479379460244,3.678577120473836
1998Q4,1.342002474623576,0.3547555244631949,2.621797866632132,5.18065324521811,2.100315588634974,0.1843922322505116,0.2679095853962495,0.3423088240309404,-0.509287582455519,1.1640238194328112,0.9624621618881801,-301.27313397429185,4.655309410323039
1999Q1,0.6857233941575852,0.7418169311519932,1.9506664951598829,-0.3380670159334458,0.18670362268709967,1.3400745453947984,0.2055300621772287,0.28052442724851123,-0.5923974351955983,1.1513023143662986,1.0978796512796516,-304.1964977040336,4.273767159189923
1999Q2,0.5873145396195677,0.6489551932360689,2.3892014203114402,4.120290521543646,1.371310604585861,-0.06051712130418502,0.5801556497801106,0.38247959886734,-0.23338548489102728,1.1731964010268048,1.2241482345136414,-304.87686785384074,4.5940169116658325
1999Q3,1.0788561098775136,0.562359045269205,2.6071188038848576,1.8201741375927696,0.5993697973968549,0.41466953716503346,0.5648031498418692,0.40896097716977686,-0.1835454933942255,1.2774430477291236,1.3289732779867771,-305.5961657557915,5.023480670263059
1999Q4,1.394961197999877,1.1068288757044376,0.2388102445521436,0.6480878822105198,0.6046159442792527,1.3524006213918953,0.6243192150505341,0.5159630099735824,-0.3051084416594664,1.34876048027915,1.4247281636541311,-309.58074954939036,5.22336238562584
2000Q1,0.13591876724123497,0.5816670039987608,3.408851625566737,4.892858217114689,0.39895722804810946,2.6936817172657594,0.8319939713662149,0.57421805325729,-0.16339146809363125,1.4587121616921854,1.5885376295316838,-310.40476447137263,5.493835905918054
2000Q2,1.5850825092693395,0.9927893185099306,2.898660434701587,-2.3942352560718696,-0.5818320347190558,-0.45786734610356694,0.5003520266281863,0.40443421214285824,0.10259405535431576,1.6244217058488215,1.6169791869686934,-312.94907227964103,5.574954682903233
2000Q3,-0.11133702676538626,0.4924419259397915,0.9203052274752295,1.1633244531946851,-1.6048349717113153,1.235242312357847,0.6701262925894026,0.5417798861200332,-0.2895115965297206,1.7038843924547014,1.5511185189522718,-311.33436506945867,5.38738208377092
