date,prob_full5_h4,prob_fin2_h4,magnitude_full5_h4,threshold_h4,prob_full5_h12,prob_fin2_h12,magnitude_full5_h12,threshold_h12
1990Q2,0.15973762931815755,0.1240750894772097,0.6989404819639047,0.473333333333334,0.25669873943691757,0.2431695720974543,1.8525642340869877,1.8866666666666678
1990Q3,0.15216439337439006,0.12026379759323523,0.7604473067031696,0.473333333333334,0.17525648511796266,0.22261361005356203,1.6259171140762405,1.8866666666666678
1990Q4,0.22191966211274627,0.18709337012427796,0.9988874697960808,0.473333333333334,0.09146483894736641,0.1712200185169468,1.2664428652469044,1.8866666666666678
1991Q1,0.06192609371261,0.06168557889710486,0.47379881640039656,0.473333333333334,0.030670291441036664,0.10008846204002984,0.47212128416698196,1.8866666666666678
1991Q2,0.013161597799928272,0.015415455076667951,-0.06975380060794678,0.473333333333334,0.015796061118488035,0.07999535060512006,-0.02700211963209931,1.8866666666666678
1991Q3,0.009041948251226107,0.01392214979570694,-0.27144688464570055,0.473333333333334,0.010040810637470747,0.08030516151223292,-0.3515192684321051,1.8866666666666678
1991Q4,0.0081894047262579,0.015616938150755731,-0.3462006325596899,0.473333333333334,0.0047524574614728225,0.05978627868943975,-0.8249693968414755,1.8866666666666678
1992Q1,0.00245196758998724,0.004762642480045259,-0.6835083806638115,0.473333333333334,0.0025253082827841494,0.040040185683992716,-1.2509138701934246,1.8866666666666678
1992Q2,0.0011683418433477406,0.0025388367401006666,-0.9042293503883218,0.473333333333334,0.0014870152667371297,0.0349200748845303,-1.5853552218506604,1.8866666666666678
1992Q3,0.0023136671211867856,0.005528950912972751,-0.6891216302250287,0.473333333333334,0.0012399594982616992,0.03463913727837657,-1.6551152412175725,1.8866666666666678
1992Q4,0.001488479884236618,0.003704559535987888,-0.7939989972324382,0.473333333333334,0.0010643530051948436,0.02711817047235077,-1.800000765682034,1.8866666666666678
1993Q1,0.0025129334337144742,0.0068010973389152326,-0.6619931024908181,0.473333333333334,0.0014248006907517348,0.036743569351181345,-1.6123818444680271,1.8866666666666678
1993Q2,0.003448388313570547,0.009778047584575945,-0.5769650400003461,0.473333333333334,0.0015731737045522824,0.04257047173418359,-1.5379591532171926,1.8866666666666678
1993Q3,0.004760674090256645,0.014165629256415757,-0.5348318044073331,0.473333333333334,0.002453642292401703,0.060148776395576066,-1.281406827858964,1.8866666666666678
1993Q4,0.00398513225537891,0.012082180583799895,-0.6003641896447592,0.473333333333334,0.0026453310544543546,0.05964636470465402,-1.2675392126966551,1.8866666666666678
1994Q1,0.0022075707916399583,0.00707618393252764,-0.810403592072739,0.473333333333334,0.0023798567729681405,0.05575584848888668,-1.3840211962927595,1.8866666666666678
1994Q2,0.0010949712544239428,0.003364470582813645,-1.0301497116689502,0.473333333333334,0.0030702943051660737,0.052917320824316195,-1.3095874464580315,1.8866666666666678
1994Q3,0.0017177394402847343,0.004921787797753988,-0.867551528061524,0.473333333333334,0.00461554189148642,0.06399194514510066,-1.0380494685458288,1.8866666666666678
1994Q4,0.0018660557008296625,0.005151696703603414,-0.8633293915717953,0.473333333333334,0.007516350238718107,0.07629927637010972,-0.7744411829852003,1.8866666666666678
1995Q1,0.006808222351603251,0.019503641548252144,-0.5064822759398533,0.473333333333334,0.014132953914594399,0.13710149432571803,-0.3160805098520232,1.8866666666666678
1995Q2,0.033396477974666584,0.09961831878632073,-0.06705044168431518,0.473333333333334,0.01888223781431596,0.2250629139599659,-0.02037163086658378,1.8866666666666678
1995Q3,0.04366227761782895,0.12508237481854503,-0.010325731261993765,0.473333333333334,0.020653214873919898,0.22304281265173442,0.03274520516828128,1.8866666666666678
1995Q4,0.07356696582787915,0.18899377089158378,0.1418288977694715,0.473333333333334,0.03102350011183815,0.2649340371814539,0.306893734649504,1.8866666666666678
1996Q1,0.05862314877262104,0.1328792569300533,0.1131851420340163,0.473333333333334,0.03356558254995818,0.214539265749874,0.33771059632717026,1.8866666666666678
1996Q2,0.01684129591285221,0.03206712874610092,-0.222088321547406,0.473333333333334,0.03214975730718462,0.14143774534412412,0.2316437598211083,1.8866666666666678
1996Q3,0.017155481236504608,0.029609597664399825,-0.20715434769705515,0.473333333333334,0.04571616817209569,0.14576003576108673,0.43285145302434547,1.8866666666666678
1996Q4,0.03330683101841679,0.05380885227946659,0.009496985829501092,0.473333333333334,0.05932159785981798,0.17867490810326195,0.6583592944612198,1.8866666666666678
1997Q1,0.02447807517313683,0.03723196486809565,-0.0864356431019534,0.473333333333334,0.06481956456383534,0.16246542775938372,0.6800726842686853,1.8866666666666678
1997Q2,0.026275222021726285,0.042045549694817816,-0.11570059518897524,0.473333333333334,0.07730384013209422,0.17428325075210055,0.7559054687044928,1.8866666666666678
1997Q3,0.04687502363742039,0.07703590033248332,0.025149416316795903,0.473333333333334,0.10360136300002108,0.22132570466780616,0.9665934927237838,1.8866666666666678
1997Q4,0.06504160158895717,0.11386574649265767,0.07406045761042235,0.473333333333334,0.1254715596704183,0.25742720819992476,1.0814608223075823,1.8866666666666678
1998Q1,0.10714412319586558,0.19381410198659685,0.17961062765744285,0.473333333333334,0.13625537962386552,0.28749366500469375,1.1447077515658641,1.8866666666666678
1998Q2,0.11718986627820055,0.18563191765248746,0.21910925525085057,0.473333333333334,0.19644130588911168,0.2844599394624932,1.3877708675530243,1.8866666666666678
1998Q3,0.258844664147517,0.36556575941349756,0.5160974471713109,0.473333333333334,0.2218667238706009,0.3152194361575583,1.5504371599893234,1.8866666666666678
1998Q4,0.446503777878397,0.5405884451896722,0.8471085315276081,0.473333333333334,0.21064060019031985,0.22956728794069628,1.5388062820957802,1.8866666666666678
1999Q1,0.30543575431684794,0.3460911476660106,0.7099116145846345,0.473333333333334,0.24621807725904377,0.19439040702528793,1.6206752054883156,1.8866666666666678
1999Q2,0.1550135240966483,0.16062749998673917,0.5088419588045983,0.473333333333334,0.24084405299421605,0.15834470783311272,1.5682080374818,1.8866666666666678
1999Q3,0.17919215985822584,0.16432874948308498,0.5997834447137189,0.473333333333334,0.2915704482936293,0.15748898991887986,1.743577841551725,1.8866666666666678
1999Q4,0.1623239959878318,0.13668110751959722,0.6058186392264886,0.473333333333334,0.3474702738673408,0.1617375400136353,1.8957267586998625,1.8866666666666678
2000Q1,0.14465337975713383,0.10473599334571505,0.6195283683347106,0.473333333333334,0.435261547327926,0.18311993454803668,2.14231875030511,1.8866666666666678
2000Q2,0.5310161503644463,0.454172485347896,1.1890901492703547,0.473333333333334,0.512181492645057,0.23357220271514445,2.4253923708828746,1.8866666666666678
2000Q3,0.6891471605671554,0.6291429740666467,1.3691425768751655,0.473333333333334,0.5643516157791697,0.30171614907907734,2.605584911301841,1.8866666666666678
2000Q4,0.817062767603348,0.7682930259102012,1.5872436488348494,0.473333333333334,0.6167298752644421,0.31727711472787534,2.764816006288531,1.8866666666666678
2001Q1,0.7791871297531657,0.7252374227524062,1.5341331997284615,0.473333333333334,0.4872002949765939,0.24889752178592112,2.455663001327322,1.8866666666666678
2001Q2,0.3726488871476989,0.25428220450049077,1.0811413330696262,0.473333333333334,0.35590141296482564,0.11250293608057806,2.0289199696849893,1.8866666666666678
2001Q3,0.26902289027860254,0.181007562580289,0.9000009048551971,0.473333333333334,0.21503660798101723,0.07363744486704832,1.5795001846223027,1.8866666666666678
2001Q4,0.09159843425518031,0.05846534054268673,0.5059365866616783,0.473333333333334,0.07525923288895411,0.03234490408173322,0.7952463927217717,1.8866666666666678
2002Q1,0.023983233269560846,0.01655009438307072,0.01658568335346744,0.473333333333334,0.04318191059058754,0.023459256124568364,0.3457953965994838,1.8866666666666678
2002Q2,0.024778386086236077,0.01739255059710708,0.05754670538457807,0.473333333333334,0.036235796859034636,0.022849024422536696,0.2645593809945148,1.8866666666666678
2002Q3,0.12656044148141538,0.08839740710196961,0.6409694064146396,0.473333333333334,0.054113400134864015,0.03133091655045432,0.6356634473100788,1.8866666666666678
2002Q4,0.17241356078841724,0.11102391640695239,0.8265478179795311,0.473333333333334,0.05089383164365263,0.027169686021018567,0.6495987347226653,1.8866666666666678
2003Q1,0.10283944767896144,0.059571262616019,0.6825621312446679,0.473333333333334,0.05948080186398764,0.03091951464951983,0.7477239395187127,1.8866666666666678
2003Q2,0.0805304320004873,0.05507339609445092,0.4548924763709383,0.473333333333334,0.05538783263793752,0.04451303524812128,0.6818683008395092,1.8866666666666678
2003Q3,0.020215393525472167,0.012902794402879305,0.05736785935285893,0.473333333333334,0.03919212788733898,0.029751625725829144,0.384404090570039,1.8866666666666678
2003Q4,0.014017711343330014,0.008985571185348729,-0.05698512292601454,0.473333333333334,0.04767127134771443,0.03132645801006485,0.4623161662537978,1.8866666666666678
2004Q1,0.015898189509463107,0.010862188511399244,-0.043943796909361676,0.473333333333334,0.05713186293137244,0.039748205637781336,0.5768527973975472,1.8866666666666678
2004Q2,0.0071755402217647275,0.003960786769645484,-0.19166474799379007,0.473333333333334,0.06170078619874272,0.030202999630692066,0.5982841591133772,1.8866666666666678
2004Q3,0.01864755147993021,0.011383316920297546,0.049200896365615754,0.473333333333334,0.08786467108309458,0.04603882753010024,0.8648029694589501,1.8866666666666678
2004Q4,0.03788526407654887,0.022007400466516332,0.2642041417364436,0.473333333333334,0.1415753073134694,0.07381374070972516,1.2554437909834015,1.8866666666666678
2005Q1,0.036793697506697316,0.023179994710170713,0.17630141624189188,0.473333333333334,0.19126242470269017,0.1104756822356659,1.4549864800432322,1.8866666666666678
2005Q2,0.08573770692471387,0.06061204449981518,0.424502296560759,0.473333333333334,0.23704343724685803,0.14771862191265225,1.6548307106468967,1.8866666666666678
2005Q3,0.14399432244584617,0.10030932623633108,0.6450970730010526,0.473333333333334,0.31347311591751775,0.19487975249361836,1.9440290989604438,1.8866666666666678
2005Q4,0.20057366895354078,0.14634705410544496,0.7515736918443718,0.473333333333334,0.3301582180007152,0.21458215862918534,2.0110613994305453,1.8866666666666678
2006Q1,0.2684802193689064,0.19922439517397988,0.8345258123157304,0.473333333333334,0.442896051313952,0.27385101560961006,2.3001386976391114,1.8866666666666678
2006Q2,0.2573987212605812,0.17467532676044678,0.8507387386503427,0.473333333333334,0.49797531965804054,0.27444017448866204,2.433929438471816,1.8866666666666678
2006Q3,0.3813756919317835,0.3025711678352652,0.9491458157870716,0.473333333333334,0.5251531677505016,0.34419891542856207,2.517399124540076,1.8866666666666678
2006Q4,0.39021322502522476,0.3664674737952497,0.8225205016003798,0.473333333333334,0.5229462828117032,0.39123780954488035,2.447970566163583,1.8866666666666678
2007Q1,0.39383479912995195,0.34394914157058387,0.875360078332345,0.473333333333334,0.5484464877160884,0.38899808626913374,2.5371168005035942,1.8866666666666678
2007Q2,0.3532839193512224,0.30297010062604823,0.8333330089542133,0.473333333333334,0.5247481029880164,0.35824394599511206,2.46659669432656,1.8866666666666678
2007Q3,0.4206841677400205,0.36224372556816575,0.9249637831008348,0.473333333333334,0.4764317700970118,0.3197790631541328,2.369935604324685,1.8866666666666678
2007Q4,0.5996016556411754,0.44341146170099016,1.337837657865419,0.473333333333334,0.5389923246163292,0.2673665542945223,2.6318080464991467,1.8866666666666678
2008Q1,0.6760745772204065,0.49099700195789336,1.5517736703492937,0.473333333333334,0.3740151648396614,0.12714095952517057,2.245047091838181,1.8866666666666678
2008Q2,0.2960404395716222,0.14873709856650577,1.1523965270819307,0.473333333333334,0.19665920341094906,0.05661970539410663,1.6421127104215603,1.8866666666666678
2008Q3,0.3465665304566993,0.17097671721298388,1.2908163318951538,0.473333333333334,0.12383973897690387,0.046516559631131243,1.4080803956191974,1.8866666666666678
2008Q4,0.6749313351389828,0.6000306160105029,1.604262647111217,0.473333333333334,0.008413760917183228,0.008690437919722273,-0.2948251306851364,1.8866666666666678
2009Q1,0.553105481230141,0.6247921446371003,1.1673503325760648,0.473333333333334,0.0016266419139965205,0.010452765422459017,-1.2675084550124311,1.8866666666666678
2009Q2,0.12090712662868508,0.20448897731434576,0.3333335721570221,0.473333333333334,0.00048270933929605274,0.010784433808147201,-2.0591325572870254,1.8866666666666678
2009Q3,0.009122660948193997,0.023060333860004476,-0.6965189298231359,0.473333333333334,0.00037620590173977303,0.020297047455742425,-2.340403607027235,1.8866666666666678
2009Q4,0.009275056828167148,0.01632616277807246,-0.4333528802508083,0.473333333333334,0.0004942162653264173,0.02366999797169133,-2.0172306832843274,1.8866666666666678
2010Q1,0.004948866960903824,0.007960648595502438,-0.5068096469898336,0.473333333333334,0.0005134033746017873,0.023475223903976234,-1.9801966094192807,1.8866666666666678
2010Q2,0.006270612438084781,0.013550276340092727,-0.47578521149925224,0.473333333333334,0.0003891088124162453,0.02667322630035446,-2.1604756487188066,1.8866666666666678
2010Q3,0.016518962757097144,0.04953652538459707,-0.25944784598630943,0.473333333333334,0.0003272505021215065,0.03595026101759385,-2.2449304695292422,1.8866666666666678
2010Q4,0.013015929808097638,0.04865115358045044,-0.34991253617959506,0.473333333333334,0.0001972066228281122,0.033199840918514134,-2.5666664990855246,1.8866666666666678
2011Q1,0.003505138509706456,0.012443511386362845,-0.6811627765654417,0.473333333333334,0.0002259787467419111,0.02732997271603278,-2.578306172859029,1.8866666666666678
2011Q2,0.004402561750310137,0.016075175796153453,-0.5277177421758517,0.473333333333334,0.00020536441633072633,0.030695251477691938,-2.5722799424075067,1.8866666666666678
2011Q3,0.018150220507421606,0.07229049181472764,-0.072685325719407,0.473333333333334,0.00022279122970557418,0.041420337030807886,-2.428765100208869,1.8866666666666678
2011Q4,0.03098541013238136,0.13804255831961287,0.05731666006365077,0.473333333333334,0.000249742489894865,0.04821359773307861,-2.3753916050821804,1.8866666666666678
2012Q1,0.027068683434940788,0.13726329094973164,-0.0050995620253183604,0.473333333333334,0.00026091268424063147,0.05052530380412142,-2.3972560750441065,1.8866666666666678
2012Q2,0.034186537237265294,0.2066717859715148,-0.033702311008510843,0.473333333333334,0.0002138430772326169,0.056634253280493735,-2.546637190787581,1.8866666666666678
2012Q3,0.03621243144290711,0.2358202365695139,-0.04893528295496452,0.473333333333334,0.00022433859265810597,0.06425989783242367,-2.535978323271249,1.8866666666666678
2012Q4,0.023444248010008974,0.15002258017509826,-0.17687841895413603,0.473333333333334,0.0003505030930086926,0.07441709639432462,-2.299261056490507,1.8866666666666678
2013Q1,0.015336555526352547,0.1104358166778586,-0.331506515640683,0.473333333333334,0.00027775184448920737,0.06350150835742224,-2.4882989230874912,1.8866666666666678
2013Q2,0.013095081663034509,0.09882599555727663,-0.3944267653104664,0.473333333333334,0.00029044569288790825,0.061242717399151284,-2.498860494199648,1.8866666666666678
2013Q3,0.004763568127499009,0.032441399485517844,-0.6407509486112893,0.473333333333334,0.0003074219803112663,0.04098793881840269,-2.548793521389552,1.8866666666666678
2013Q4,0.004371156928345395,0.027832785626791465,-0.6809733047221734,0.473333333333334,0.00044443021923864823,0.04182273896966028,-2.3693775080523514,1.8866666666666678
